date,sales,customers,category,region,promotion,satisfaction,sales_per_customer,sales_zscore,rolling_avg_sales,sales_momentum,peak_sales,year,month,day_of_week,is_weekend,sales_MA,sales_volatility
2024-01-16,916.0278157819224,36,C,South,0,2.0725729184476833,25.445217105053402,-0.8777264685496764,1042.6182906109184,-0.003418687616413618,1307.8880808455237,2024,1,1,0,1028.171208465555,87.03823266636347
2024-01-17,940.0607354555978,37,C,East,0,2.262673924656264,25.407046904205345,-0.6321734274291189,1003.2957891401244,0.0262360151729244,1307.8880808455237,2024,1,2,0,1021.2553789242431,85.4551093660093
2024-01-18,787.6104275690193,33,C,West,1,1.5010049243848318,23.866982653606645,-2.189813415812178,983.9165296912421,-0.16217070039915438,1307.8880808455237,2024,1,3,0,1011.3168610992037,94.54789328473747
2024-01-19,947.4244978319239,21,B,East,1,3.6220398873844504,45.11545227771066,-0.5569352012731582,963.9440202855072,0.2029100487612574,1245.5300139910894,2024,1,4,0,1010.0974727934791,95.14627058071608
2024-01-20,924.0867338446302,27,C,North,0,1.1591885093426102,34.225434586838155,-0.7953855850736298,950.4800964670494,-0.02463284835963131,1307.8880808455237,2024,1,5,1,1007.6304179479758,96.41913702174448
2024-01-21,1015.0393786476208,27,C,West,0,3.3907293420938363,37.59405106102299,0.13391051513327132,921.3456800850283,0.09842435939382588,1307.8880808455237,2024,1,6,1,1011.473495118356,94.24396931440693
2024-01-22,1034.175597577716,34,A,East,1,4.478783539406535,30.416929340521058,0.3294321919680963,937.7750266726329,0.0188526862431595,1385.2731490654721,2024,1,0,0,1012.6743921575876,94.29784382104744
2024-01-23,1187.6170839215886,38,D,West,1,4.563328593158534,31.25308115583128,1.8971994094929547,976.5734935497279,0.14837082474510987,1244.5751979616825,2024,1,1,0,1019.8904904180413,99.16680608353838
2024-01-24,1095.042383818605,33,D,East,1,2.7961510414798467,33.18310253995773,0.9513301830414184,998.7137290301577,-0.07794995656116355,1244.5751979616825,2024,1,2,0,1021.982841344201,100.0949167352264
2024-01-25,942.3096344337597,38,C,West,1,2.837214752852295,24.79762195878315,-0.6091956123838057,1020.8136157251207,-0.13947656423328514,1307.8880808455237,2024,1,3,0,1022.8172656371675,99.29308364676221
2024-01-26,910.1585328651643,20,D,East,0,1.3078767320320694,45.507926643258216,-0.9376950570098439,1015.4899064441549,-0.034119466037206836,1244.5751979616825,2024,1,4,0,1018.0913950185356,101.21478181263686
2024-01-27,1049.1919171506506,35,A,North,0,3.683060101772143,29.97691191859002,0.4828593655133554,1033.362075487872,0.1527573266250788,1385.2731490654721,2024,1,5,1,1014.6219958802154,98.15897782968938
2024-01-28,867.9766792979358,37,A,West,1,4.2850376814913815,23.458829170214482,-1.3686823263128152,1012.3531184379171,-0.17271886571986872,1385.2731490654721,2024,1,6,1,1010.5837523516694,101.67321569942253
2024-01-29,1183.1458765854354,32,C,West,0,1.9786202184188522,36.97330864329486,1.8515154653954105,1033.6345868675912,0.36310790923832736,1307.8880808455237,2024,1,0,0,1015.3495758308542,106.351194411907
2024-01-30,1117.9440120721288,33,A,West,0,2.6852035265334586,33.87709127491299,1.1853244101525364,1023.6812908890971,-0.05510889722362855,1385.2731490654721,2024,1,1,0,1016.9805629275547,107.5707660499427
2024-01-31,953.0824347895295,37,D,West,1,4.355357347061082,25.75898472404134,-0.49912601099278314,1003.4012981706577,-0.14746854538540388,1244.5751979616825,2024,1,2,0,1016.7540456601585,107.70223078147367
2024-02-01,828.6865470909122,30,B,North,0,4.5084818706491525,27.622884903030407,-1.770123831567427,987.1694285502509,-0.13051954705899904,1245.5300139910894,2024,2,3,0,1010.2966222904874,113.02727747503756
2024-02-02,1135.3872374165412,27,D,West,0,1.9727199210569037,42.051379163575604,1.3635481585955247,1019.3449577718764,0.370104584661469,1244.5751979616825,2024,2,4,0,1014.7675555350996,115.28766248885566
2024-02-03,988.5460154747382,35,B,South,0,3.202282538165457,28.244171870706804,-0.13678176799113767,1010.6812575324602,-0.12933140086718375,1245.5300139910894,2024,2,5,1,1014.0601690557614,115.38446473743427
2024-02-04,1123.781631197346,38,C,North,1,1.7699726025433082,29.57320082098279,1.2449694781910559,1047.2248220895187,0.13680255001347863,1307.8880808455237,2024,2,6,1,1020.7629227085246,115.73420785641257
2024-02-05,840.5572341205633,32,B,South,1,1.4075150565582262,26.267413566267603,-1.6488367245533748,998.2835874516799,-0.2520279645210236,1245.5300139910894,2024,2,0,0,1015.3664632650136,120.30176285935778
2024-02-06,940.0624977046227,31,A,West,0,4.644482005567831,30.32459670014912,-0.6321554218928307,972.8719425420361,0.11838011683781091,1385.2731490654721,2024,2,1,0,1011.7085522176827,120.8856015802008
2024-02-07,1000.5243699718183,25,D,East,1,4.282030016928436,40.02097479887273,-0.014394583482718432,979.6493618537917,0.0643168644795713,1244.5751979616825,2024,2,2,0,1006.8888858574265,118.23670473812038
2024-02-08,1004.6980593764742,22,B,South,1,4.040139607212696,45.66809360802156,0.0282495121961149,1004.793863608872,0.004171501994272742,1245.5300139910894,2024,2,3,0,1003.8479184163584,117.03480278476677
2024-02-09,954.9934528520756,30,D,West,1,1.1950652752525617,31.833115095069186,-0.4796004475878295,979.0233229568055,-0.04947218326991276,1244.5751979616825,2024,2,4,0,995.1704253197223,110.27009156086874
2024-02-10,1062.28499323475,42,C,South,0,4.37491517084103,25.292499838922616,0.616636064047202,989.5574626368071,0.11234793292273304,1307.8880808455237,2024,2,5,1,999.8044169705075,110.06504243465157
2024-02-11,893.2379570617405,34,C,West,0,2.752176303621535,26.271704619462955,-1.1105787058738945,956.6226520460062,-0.15913529537704052,1307.8880808455237,2024,2,6,1,993.3379467501633,110.44946625345254
2024-02-12,985.7620514978706,32,A,West,1,2.3695804931834386,30.805064109308457,-0.16522653584174155,977.3661973856217,0.10358280646792406,1385.2731490654721,2024,2,0,0,992.2522084476311,110.3553304695576
2024-02-13,1012.0295631711899,26,C,West,0,3.185905444101506,38.924213968122686,0.10315814074495015,987.6472067379884,0.026646908991277973,1307.8880808455237,2024,2,1,0,985.3538507759451,101.83295467214002
2024-02-14,1051.4438834058749,29,B,East,0,1.3654129708942233,36.25668563468534,0.5058685200388832,994.9214229428536,0.03894581904423866,1245.5300139910894,2024,2,2,0,989.7629745073248,101.73206372521585
2024-02-15,1071.161487808889,23,C,South,0,4.026586197409595,46.57223860038648,0.707330422733778,1004.4161984331986,0.01875288326291291,1307.8880808455237,2024,2,3,0,994.9340969082238,101.79756789196242
2024-02-16,887.5357908162131,30,A,North,0,3.3297403075531835,29.584526360540437,-1.1688398028016207,994.7793895709326,-0.171426716776656,1385.2731490654721,2024,2,4,0,993.1832654202442,103.21570116795516
2024-02-17,846.5885829264378,32,D,North,0,1.74636038749267,26.45589321645118,-1.5872122502302004,963.9656166697451,-0.046135838479390956,1244.5751979616825,2024,2,5,1,995.1492039321581,99.66578804745059
2024-02-18,1127.7676821898508,25,D,North,1,1.7529287990761824,45.11070728759403,1.2856964042808257,997.4698631166181,0.33213192917325873,1244.5751979616825,2024,2,6,1,1001.1606434107558,102.09709728916916
2024-02-19,1033.2314011979593,25,C,North,0,1.736994606290697,41.32925604791837,0.3197849957217643,1004.2511987880591,-0.08382602417576379,1307.8880808455237,2024,2,0,0,1004.7987989892001,101.19659283827576
2024-02-20,925.1513463443446,22,B,West,0,1.228009550207736,42.05233392474293,-0.784508053734557,991.8400249556528,-0.10460392002053309,1245.5300139910894,2024,2,1,0,1001.8025312457575,102.20859001108359
2024-02-21,1155.1151975522523,35,A,South,0,3.351193797486739,33.00329135863578,1.565115869560547,1006.6502126908496,0.24856889860949782,1385.2731490654721,2024,2,2,0,1005.8338512449086,105.84968071031055
2024-02-22,1011.5674634292859,30,B,South,1,4.361392710354032,33.718915447642864,0.09843670038454962,998.1367806366205,-0.12427135789326582,1245.5300139910894,2024,2,3,0,999.965530561832,100.15076691304832
2024-02-23,1117.9297184063826,40,A,East,1,1.0699928559495544,27.948242960159565,1.1851783665947664,1031.0501988637875,0.10514598266785002,1385.2731490654721,2024,2,4,0,1000.7284417147579,100.98371119430632
2024-02-24,1006.7518481410109,21,C,South,1,1.1960185798850942,47.940564197190994,0.04923381555163318,1053.9306653230121,-0.09944978511158697,1307.8880808455237,2024,2,5,1,1002.8765155049995,100.38180313549564
2024-02-25,1206.0747924881987,22,A,South,0,3.291081106747783,54.821581476736306,2.085788500297957,1065.1173953656335,0.1979861717813003,1385.2731490654721,2024,2,6,1,1012.7403908257673,105.37170987134218
2024-02-26,1175.5340842443204,30,A,South,1,4.277982741544209,39.18446947481068,1.77374302729309,1085.4463500865422,-0.025322399932487638,1385.2731490654721,2024,2,0,0,1016.9517963955565,109.32925827507152
2024-02-27,975.1035851520926,30,C,East,1,2.3069555622745344,32.503452838403085,-0.2741279452594956,1092.5823842019347,-0.170501648381444,1307.8880808455237,2024,2,1,0,1020.5226932573618,105.99428463323727
2024-02-28,1097.1570950954356,26,B,North,1,2.3984575952308886,42.19834981136291,0.9729369537612688,1084.3026552795325,0.12516978893509623,1245.5300139910894,2024,2,2,0,1017.6564005410283,102.55174062372072
2024-02-29,1064.5375949585148,29,C,South,1,3.3853859899871037,36.70819292960396,0.6396517113848725,1091.8698169265651,-0.029730929401758477,1307.8880808455237,2024,2,3,0,1015.8761866372411,101.20550825966083
2024-03-01,1136.8631557532349,39,A,East,0,2.096851556496588,29.15033732700602,1.3786281505790914,1094.5745936904011,0.06794082344977093,1385.2731490654721,2024,3,4,0,1022.0022106693647,102.82275316295508
2024-03-02,903.5076539419896,32,C,East,1,1.1064334643107365,28.234614185687175,-1.005649494834518,1079.8254230905409,-0.20526261285742375,1307.8880808455237,2024,3,5,1,1024.4962475644006,98.80081775113823
2024-03-03,1068.605145999844,36,A,West,1,3.9409140724063842,29.68347627777344,0.6812113529795433,1060.1869021636332,0.18272948916097898,1385.2731490654721,2024,3,6,1,1022.2701778505107,96.9512084469124
2024-03-04,1105.8424486849588,32,C,East,0,3.5025996517658124,34.55757652140496,1.061678355807848,1050.2309542265814,0.03484664361247636,1307.8880808455237,2024,3,0,0,1026.180058957518,97.90476688344225
2024-03-05,824.1260513576885,26,D,North,0,3.3230239962226364,31.69715582144956,-1.8167200675435755,1028.662735113095,-0.25475274317989927,1244.5751979616825,2024,3,1,0,1016.1915396295295,102.76883962010643
2024-03-06,881.6741487334225,32,D,South,1,3.9667365159672925,27.552317147919453,-1.2287303220948742,997.879457061379,0.06982924187498707,1244.5751979616825,2024,3,2,0,1017.562103449958,100.59697043071986
2024-03-07,796.07678222399,22,C,East,0,3.70092335024815,36.185308282908636,-2.103309605165716,959.5279123850183,-0.09708503604466368,1307.8880808455237,2024,3,3,0,1012.7625796006037,107.6122123385963
2024-03-08,973.0593165555442,29,B,North,1,1.8235279527132846,33.55376953639808,-0.2950149776120211,936.1273639282053,0.22231842239779964,1245.5300139910894,2024,3,4,0,1011.8470778200611,107.83651260988725
2024-03-09,1071.7542255795963,22,A,East,0,2.4099241877734046,48.716101162708924,0.7133866391303083,960.1625884478635,0.10142743339986149,1385.2731490654721,2024,3,5,1,1014.0822833601652,108.37682722124903
2024-03-10,1150.2357052096029,34,D,East,0,1.5044405667145,33.8304619179295,1.5152603297372074,971.8240969064005,0.07322712405221865,1244.5751979616825,2024,3,6,1,1020.5903584387495,110.54663188796623
2024-03-11,1007.4094780419775,20,B,East,1,1.5194280536715241,50.37047390209888,0.05595305833639774,957.7622439574033,-0.12417126900229436,1245.5300139910894,2024,3,0,0,1018.7611745989905,110.28663164417259
2024-03-12,1162.8615545571292,41,A,East,0,3.704782985426157,28.362476940417785,1.6442632035499576,1006.1530301287518,0.15430872937317575,1385.2731490654721,2024,3,1,0,1027.7486278488368,110.69010863648299
2024-03-13,861.9898541785109,33,D,East,1,4.434400427929993,26.120904672076087,-1.4298518860122968,1003.3409880494788,-0.2587338958791221,1244.5751979616825,2024,3,2,0,1023.6228879381913,114.54846149713259
2024-03-14,829.6617560644845,31,D,North,0,4.850930335444556,26.763282453693048,-1.7601597684223638,1008.1388414552637,-0.03750403552584214,1244.5751979616825,2024,3,3,0,1017.5439610346345,119.89896117565776
2024-03-15,994.4452301103381,32,C,South,1,3.5133884701977776,31.076413440948066,-0.07650735632316327,1011.1939719630915,0.19861524632340166,1307.8880808455237,2024,3,4,0,1015.6440059247834,119.79481273526055
2024-03-16,1038.4065448939307,32,A,South,0,1.7364052934438279,32.450204527935334,0.37266131245882794,1006.4300175794249,0.04420687379506538,1385.2731490654721,2024,3,5,1,1014.5521744942847,119.42004930429964
2024-03-17,996.7305251905907,34,B,South,0,1.4226013817957228,29.315603682076198,-0.05315766912604163,984.5007061481374,-0.04013458881617227,1245.5300139910894,2024,3,6,1,1018.1919989734307,117.05588068620641
2024-03-18,793.2557899960124,38,B,South,0,4.251403886147031,20.875152368316115,-2.1321327040635216,953.907322141571,-0.20414217288636838,1245.5300139910894,2024,3,0,0,1016.4142392090832,120.11690422110796
2024-03-19,991.0879960487212,30,B,North,0,3.315025905439997,33.03626653495737,-0.1108094321748359,929.3682423546554,0.24939270352341625,1245.5300139910894,2024,3,1,0,1011.8582496710454,118.32642865352688
2024-03-20,869.5530499495146,26,A,West,0,3.4731400840548794,33.444348074981335,-1.3525759766605767,930.4486988933703,-0.12262780558713571,1385.2731490654721,2024,3,2,0,1006.4023046294308,121.04916441930216
2024-03-21,1066.9672548830038,31,B,West,1,4.125848355018837,34.41829854461302,0.6644764264610236,964.3494844388731,0.22702951239714575,1245.5300139910894,2024,3,3,0,1011.1295015807193,120.53474377327905
2024-03-22,1036.6598246096848,22,B,North,0,3.8131089109298064,47.12090111862204,0.3548144389367006,970.3801407959226,-0.028405211251438245,1245.5300139910894,2024,3,4,0,1007.1809891493004,117.55883390956669
2024-03-23,906.0120213672644,27,B,North,1,4.337833011424387,33.556000791380164,-0.9800614661759323,951.4666374349702,-0.12602765163742202,1245.5300139910894,2024,3,5,1,1003.6624744138996,118.9938891479831
2024-03-24,948.6133082663307,32,C,East,1,1.224855621839514,29.644165883322835,-0.5447886946710411,944.5927493029332,0.04702066406886818,1307.8880808455237,2024,3,6,1,998.018594075898,117.39186220813616
2024-03-25,894.0786478111048,33,C,East,1,3.9900825469860193,27.09329235791227,-1.1019890641261862,958.9960147050891,-0.057488820766063764,1307.8880808455237,2024,3,0,0,994.2628207315678,118.89559282001623
2024-03-26,993.7320902726829,33,A,East,0,4.403411029288382,30.113093644626755,-0.08379376422774602,959.3737424513694,0.11145936960417391,1385.2731490654721,2024,3,1,0,987.1847306577172,111.9700833337517
2024-03-27,1095.5142320501238,27,A,South,1,2.1445401698332573,40.57460118704162,0.9561512272495308,991.6539113228852,0.10242412695911995,1385.2731490654721,2024,3,2,0,984.517402251244,108.21881567897654
2024-03-28,901.4273953664456,29,B,East,0,3.5617890959730114,31.083703288498125,-1.026904249832159,968.0053599633767,-0.17716505272639682,1245.5300139910894,2024,3,3,0,982.0615292583891,109.2706920148745
2024-03-29,1050.4046515517844,39,C,West,1,2.2566482553478884,26.933452603891908,0.49525031194489083,969.968906669391,0.16526817018333118,1307.8880808455237,2024,3,4,0,980.5031144736007,107.89736075182809
2024-03-30,946.9742381627559,27,D,South,1,4.831884265929816,35.073119931953926,-0.561535667323866,975.8206519258898,-0.098467208076648,1244.5751979616825,2024,3,5,1,976.584335913742,106.87005647100467
2024-03-31,920.7127167737656,28,D,East,1,1.133694289742015,32.88259702763448,-0.829859139006862,971.8348531412375,-0.02773203359781029,1244.5751979616825,2024,3,6,1,969.3793212810931,102.9043799198268
2024-04-01,989.2969640045442,33,B,South,1,3.31917137533182,29.97869587892558,-0.12910905499069192,985.4374697403002,0.07449038769780669,1245.5300139910894,2024,4,0,0,972.238964949845,102.20033400817546
2024-04-02,896.4757677580626,28,B,West,1,1.6660141881980604,32.01699170564509,-1.0774968217811587,971.5437093810689,-0.0938254130193158,1245.5300139910894,2024,4,1,0,966.5013190084522,101.43255677443875
2024-04-03,944.6350694652818,29,C,East,0,3.8488808207086347,32.57362308500972,-0.5854358007724012,949.98954329752,0.05372069546024383,1307.8880808455237,2024,4,2,0,961.1277397011296,98.00849109108532
2024-04-04,880.2122107411152,38,C,West,1,1.7035611336746483,23.16347923002935,-1.2436674718384384,946.9588026367585,-0.06819867354769471,1307.8880808455237,2024,4,3,0,962.9972783472439,95.81542429067053
2024-04-05,1196.472513291639,23,C,West,1,1.9415330475934303,52.020544056158215,1.9876785373629657,967.8256400281664,0.35930006274764237,1307.8880808455237,2024,4,4,0,973.4905571658511,103.52931241411416
2024-04-06,1003.5263551971728,32,A,West,0,2.9774832441830323,31.36019859991165,0.016277786395513257,975.9045138902259,-0.16126250787295415,1385.2731490654721,2024,4,5,1,980.4055429316238,98.05403649558889
2024-04-07,930.0274492007414,27,A,East,0,4.659339799987512,34.445461081508945,-0.7346871455193805,977.2351899512224,-0.07324063350781684,1385.2731490654721,2024,4,6,1,978.9711473531304,98.47903482204954
2024-04-08,1021.3979910734222,28,B,North,0,1.8468574885918834,36.47849968119365,0.19887876034289403,981.8210509610623,0.09824499475924497,1245.5300139910894,2024,4,0,0,977.2926062029247,97.26471188003678
2024-04-09,988.767195030917,33,A,East,1,1.576960084472414,29.96264227366415,-0.1345218963903972,995.00554057147,-0.031947190348604826,1385.2731490654721,2024,4,1,0,971.9103225303018,91.67137380899962
